revision,step,trace,trace_std,max_eig,max_eig_std,stable_rank,stable_rank_std
step0,0,1.15390625,0.1866206593810356,-0.16399999999999998,2.7755575615628914e-17,34.50789999999999,0.6270338826570696
step1,1,0.958984375,0.16174186504490148,-0.16399999999999998,2.7755575615628914e-17,34.24640000000001,0.5426159230984654
step2,2,1.090625,0.10054781589497606,-0.16399999999999998,2.7755575615628914e-17,34.24660000000001,0.3167286535822106
step4,4,1.090625,0.19682073905031577,-0.16399999999999998,2.7755575615628914e-17,34.362700000000004,0.3797902184101104
step8,8,1.77109375,0.1622688409948518,0.17179999999999998,0.00039999999999998923,31.6697,0.17881613461877566
step16,16,4.090625,0.2017743557169741,0.23569999999999994,0.0004582575694955844,18.2857,0.23546424357001627
step32,32,9.25625,0.23460405473904322,0.418,0.0,9.211,0.37257536150421966
step64,64,7.721875,0.2008040478302168,0.367,0.0,7.964299999999999,0.4062171955986107
step128,128,6.1625,0.21093171288357754,0.4680000000000001,5.551115123125783e-17,4.389100000000001,0.21020297333767654
step256,256,14.3625,0.5235097897842981,1.2445,0.000500000000000056,3.4467999999999996,0.2782088424187844
step512,512,92.55,2.9449108645254443,8.604299999999999,0.0010049875621122569,3.6131,0.3598228591960215
step1000,1000,146.7,4.450842616853577,7.2965,0.0014999999999999382,7.8152,0.2801580982231283
step2000,2000,204.3,5.967411499134277,13.1363,0.0072394751190952645,4.6762,0.1368260209170756
step5000,5000,612.8,12.749901960407382,26.8344,0.01882126456963057,5.2890999999999995,0.30481353316412974
step10000,10000,1256.0,17.158088471621774,35.429899999999996,0.01532612149240624,9.222000000000001,0.24629088493080672
step20000,20000,2371.2,23.51510153071851,82.7053,0.1276926387854837,6.158899999999999,0.24709247256846995
step50000,50000,4982.4,97.11354179515851,152.1003,3.3777529527779273,10.394699999999998,0.8901544865920749
step100000,100000,6352.0,881.0466502972473,-3002.0226000000002,942.1549312990088,2.8945999999999996,0.7987296413680914
step140000,140000,11168.0,2112.6302090048794,2352.3137,2847.952768873109,6.097999999999999,1.5971687449984737
